시도,구군,시설명,소재지,시설용량,물리적,생물학적,고도,유입하수량,물리적 유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,물리적 방류량,생물학적 방류량,고도 방류량,유입 BOD,방류 BOD,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리효율,처리부하량,처리방법,적용신기술,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,준공일,가동개시일,사업비(백만원),방류수 소독방법,수계,지류,세부단위 구역,지역구분,명칭,목표수질(BOD),재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,운영주체,위탁업체명,위탁비용,위탁계약기간(시작),위탁계약기간(종료),중심처리시설,직원총수(명),안전사고건수
전라북도,전주시,오매,전라북도 전주시 덕진구 호성동 283-1 ,30,0,30,0,14.6,0,0,14.6,14.6,0,0,14.6,120.5,3.2,88.3,10.4,140,2.5,39.335,12.747,4.443,1.629,161000,371,97.3,1.7,KDHST,,0,0,0,0,2006-02-01,2006-02-01,422,염소 자외선 오존 기타,금강,소양천,새만금,50톤 미만,만경강,Ⅲ,0,2.7,11700,0,1.007,민간(대행),"테크로스환경서비스,(주)한백종합건설",37.5,2020-09-01,2025-08-31,오매,1,0
전라북도,군산시,군산,전라북도 군산시 서해로 289   ,200000,0,0,200000,134978.9,0,0,134978.9,126867.7,0,0,126867.7,106.1,3.1,109.8,17.7,127.4,3.7,45.176,14.828,3.655,0.887,215764,289,97.1,13905.9,"표준활성슬러지법,4 stage-BNR",,82.5,0,52.5,24619.9,2002-05-15,1999-10-01,219493,자외선 ,금강,금강,새만금,500톤 이상(Ⅳ지역),만경강,Ⅲ,29.7,4753.7,14599680,1410.4,0.144,민간(대행),"(유)대신환경개발,테크로스환경서비스,환경시설관리주식회사",5695,2020-04-01,2024-03-31,군산공공하수처리시설,51,0
전라북도,군산시,대야,전라북도 군산시 대야면 산월리 27-15 ,1900,0,0,1900,1437.4,0,0,1437.4,1346.3,0,0,1346.3,118.4,1.3,79.1,6.2,136.7,2.9,36.309,4.965,3.929,0.047,85034,1,98.9,168.3,KIDEA,,0,0,0,0,2008-06-24,2008-06-25,13196,자외선 ,금강,만경강,새만금,500톤 이상(Ⅰ지역),만경강,Ⅲ,0,135.9,593553,0,0.553,민간(대행),"(주)전북엔비텍,환경관리주식회사",4752,2008-06-25,2028-06-24,대야공공하수처리장,10,0
전라북도,군산시,옥서,전라북도 군산시 옥서면 옥봉리 1809-1 ,1600,0,0,1600,843.1,0,0,843.1,783.5,0,0,783.5,122.2,1.4,81.4,5.8,143.8,2.9,37.472,4.846,4.035,0.047,104975,0,98.9,101.9,KIDEA,,0,0,0,0,2008-06-24,2008-06-25,12035,자외선 ,금강,고척천,새만금,500톤 이상(Ⅰ지역),만경강,Ⅲ,0,108.5,473740,0,0.759,민간(대행),"(주)전북엔비텍,환경관리주식회사",0,2008-06-25,2028-06-24,대야공공하수처리장,2,0
전라북도,군산시,서수,전라북도 군산시 임피면 술산리 668-10 ,950,0,0,950,889.9,0,0,889.9,827.5,0,0,827.5,115.7,0.8,77,5.9,131.8,3,35.439,4.99,3.844,0.049,87884,0,99.3,102.2,KIDEA,,0,0,0,0,2008-06-24,2008-06-25,10320,자외선 ,금강,탑천,새만금,500톤 이상(Ⅰ지역),만경강,Ⅲ,0,92.1,402357,0,0.61,민간(대행),"(주)전북엔비텍,환경관리주식회사",0,2008-06-25,2028-06-24,대야공공하수처리장,2,0
전라북도,군산시,임피,전라북도 군산시 임피면 미원리 778 ,550,0,0,550,309,0,0,309,285.3,0,0,285.3,127.9,1.4,85,6.7,156,2.5,40.219,4.267,4.478,0.049,127873,0,98.9,39.1,KIDEA,,0,0,0,0,2008-06-24,2008-06-25,7244,자외선 ,금강,미산들수로,새만금,500톤 이상(Ⅰ지역),만경강,Ⅲ,0,52.7,230103,0,1.012,민간(대행),"(주)전북엔비텍,환경관리주식회사",0,2008-06-25,2028-06-24,대야공공하수처리장,2,0
전라북도,군산시,회현,전라북도 군산시 회현면 대정리 762-1 ,550,0,0,550,352.5,0,0,352.5,327.9,0,0,327.9,115.1,1.4,76.4,6.1,132.3,2.5,34.914,5.978,3.805,0.049,86269,0,98.8,40.1,KIDEA,,0,0,0,0,2008-06-24,2008-06-25,10320,자외선 ,금강,월평수로,새만금,500톤 이상(Ⅰ지역),만경강,Ⅲ,0,52.1,227462,0,0.871,민간(대행),"(주)전북엔비텍,환경관리주식회사",0,2008-06-25,2028-06-24,대야공공하수처리장,2,0
전라북도,군산시,가산,전라북도 군산시 옥구읍 수산리 748,330,0,0,330,201.3,0,0,201.3,201.3,0,0,201.3,133.8,6.3,113.8,14.2,119.4,6.1,35.762,13.939,3.751,1.247,44886,77,95.3,25.7,H-SBR,,0,0,0,0,2019-11-06,2020-03-20,16025,염소 자외선 오존 기타,금강,미제천,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,26.1,113886,0,0.849,민간(대행),"테크로스환경서비스,(유)대신환경개발,환경시설관리주식회사",0,2020-04-01,2024-03-31,,0,0
전라북도,군산시,옥곤,전라북도 군산시 나포면 옥곤리955-27 ,150,0,0,150,205.7,0,0,205.7,205.7,0,0,205.7,116.5,5.6,90.1,12.9,92.6,5.5,33.881,14.371,2.959,1.178,38255,70,95.2,22.8,분뇨 및 고농도 유기오폐수의 고도처리공법,,0,0,0,0,2010-02-01,2010-02-01,0,염소 자외선 오존 기타,금강,,금강하류,500톤 미만 50톤 이상,금강하구언,Ⅲ,0,11.6,50651,0,0.309,민간(대행),"(유)대신환경개발,테크로스환경서비스,환경시설관리(주)",0,2020-04-01,2024-03-31,,0,0
전라북도,군산시,창오,전라북도 군산시 성산면 창오리 192-3 ,92,0,0,92,106.9,0,0,106.9,106.9,0,0,106.9,142.8,8.7,111,14.7,130,8.3,37.224,16.641,3.687,1.541,51802,130,93.9,14.3,SBR,,0,0,0,0,2010-01-01,2010-01-01,400,염소 자외선 오존 기타,금강,고척천,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,3.9,16953,0,0.2,민간(대행),"(유)대신환경개발,테크로스환경서비스,환경시설관리(주)",0,2020-04-01,2024-03-31,,0,0
전라북도,군산시,원우,전라북도 군산시 회현면 원우리 550-2 ,90,0,0,90,72.5,0,0,72.5,72.5,0,0,72.5,128.8,6.5,103.2,13.2,103.1,5.1,36.048,15.228,3.615,1.366,50868,56,95,8.9,HBR-II,,0,0,0,0,2010-01-01,2010-01-01,684,염소 자외선 오존 기타,금강,,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,9.9,43070,0,0.746,민간(대행),"(유)대신환경개발,테크로스환경서비스,환경시설관리(주)",0,2020-04-01,2024-03-31,,0,0
전라북도,군산시,금암,전라북도 군산시 서수면 금암1000-9 ,80,0,0,80,56,0,0,56,56,0,0,56,115.6,6.4,90.3,13.2,102.5,5.2,38.666,16.106,3.381,1.301,44538,68,94.5,6.1,분뇨 및 고농도 유기오폐수의 고도처리공법,,0,0,0,0,2010-02-01,2010-02-01,0,염소 자외선 오존 기타,금강,,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,9.3,40606,0,0.911,민간(대행),"(유)대신환경개발,테크로스환경서비스,환경시설관리(주)",0,2020-04-01,2024-03-31,,0,0
전라북도,군산시,오봉,군산시 회현면 월연리 172-6번지 ,50,0,0,50,40.5,0,0,40.5,40.5,0,0,40.5,123.7,6.4,99.1,13,105.1,5.3,36.053,15.913,3.379,1.487,46991,73,94.8,4.7,FNR,,0,0,0,0,2016-09-30,2016-09-29,1714,염소 자외선 오존 기타,금강,만경강,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,6,26117,0,0.81,민간(대행),"(유)대신환경개발,테크로스환경서비스,환경시설관리(주)",0,2020-04-01,2024-03-31,,0,0
전라북도,군산시,원서포,전라북도 군산시 나포면 원서포리 606-15 ,48,0,0,48,53.4,0,0,53.4,53.4,0,0,53.4,120.8,6.5,95.7,13.5,104.8,5.2,38.865,20.55,4.026,2.178,44387,77,94.6,6.1,분뇨 및 고농도 유기오폐수의 고도처리공법,,0,0,0,0,2010-02-01,2010-02-01,296,염소 자외선 오존 기타,금강,,금강하류,50톤 미만,금강하구언,Ⅲ,0,3.7,16093,0,0.378,민간(대행),"(유)대신환경개발,테크로스환경서비스,환경시설관리(주)",0,2020-04-01,2024-03-31,,0,0
전라북도,군산시,신기,전라북도 군산시 전라북도 군산시 나포면 서포리738-1 ,40,0,0,40,132.7,0,0,132.7,132.7,0,0,132.7,126.1,6.7,101.6,13.2,98.5,6.3,41.026,22.042,4.196,2.349,51651,89,94.7,15.8,분뇨 및 고농도 유기오폐수의 고도처리공법,,0,0,0,0,2010-02-01,2010-02-01,255,염소 자외선 오존 기타,금강,,금강하류,50톤 미만,금강하구언,Ⅲ,0,4.1,17902,0,0.169,민간(대행),"(유)대신환경개발,테크로스환경서비스,환경시설관리(주)",0,2020-04-01,2024-03-31,,0,0
전라북도,군산시,(나포)뜰아름,군산시 나포면 주곡리 1131-9번지 ,30,0,0,30,34.9,0,0,34.9,34.9,0,0,34.9,124.5,6.2,101.1,12.9,106.8,6.7,42.702,23.152,4.27,2.369,44604,254,95,4.1,SMMIAR,,0,0,0,0,2015-10-21,2015-10-21,488,염소 자외선 오존 기타,금강,,금강하류,50톤 미만,금강하구언,Ⅲ,0,5.8,25246,0,0.909,민간(대행),"(유)대신환경개발,테크로스환경서비스,환경시설관리(주)",0,2020-04-01,2024-03-31,,0,0
전라북도,군산시,남수라,전라북도 군산시 옥서면 옥봉리 866-4 ,30,0,30,0,0,0,0,0,0,0,0,0,168.3,7.4,116.1,13.9,109.2,5.8,43.852,22.966,4.28,2.392,55736,99,95.6,0,접촉산화법,,0,0,0,0,1991-11-05,1991-11-05,58,염소 자외선 오존 기타,금강,만경강,금강하류,50톤 미만,금강하구언,Ⅲ,0,0,104,0,0,자체,,0,,,,0,0
전라북도,군산시,대위,전라북도 군산시 회현면 고사리180 ,30,0,0,30,39.5,0,0,39.5,39.5,0,0,39.5,126.7,6.4,102.9,12.9,103.4,6.9,40.791,21.49,4.204,2.384,50925,53,94.9,4.7,분뇨 및 고농도 유기오폐수의 고도처리공법,,0,0,0,0,2010-02-01,2010-02-01,115.8,염소 자외선 오존 기타,금강,,새만금,50톤 미만,만경강,Ⅲ,0,3.4,14805,0,0.47,민간(대행),"(유)대신환경개발,테크로스환경서비스,환경시설관리(주)",0,2020-04-01,2024-03-31,,0,0
전라북도,군산시,옥산(남내), 군산시 옥산면 남내리 795-3번지 ,30,0,0,30,32.4,0,0,32.4,32.4,0,0,32.4,130.6,6.5,102.6,13.3,102.6,6,42.66,22.212,4.207,2.447,46868,53,95,4,분뇨 및 고농도 유기오폐수의 고도처리공법,,0,0,0,0,2015-10-21,2015-10-21,201,염소 자외선 오존 기타,금강,,새만금,50톤 미만,만경강,Ⅲ,0,3.3,14372,0,0.557,민간(대행),"(유)대신환경개발,테크로스환경서비스,환경시설관리(주)",0,2020-04-01,2024-03-31,,0,0
전라북도,군산시,용연,전라북도 군산시 회현면 월연리445 ,30,0,0,30,34,0,0,34,34,0,0,34,140.1,6.8,111.9,13.4,102.9,6.8,43.062,23.455,4.293,2.42,50387,86,95.1,4.5,분뇨 및 고농도 유기오폐수의 고도처리공법,,0,0,0,0,2010-02-01,2010-02-01,272,염소 자외선 오존 기타,금강,,새만금,50톤 미만,만경강,Ⅲ,0,3.3,14226,0,0.525,민간(대행),"(유)대신환경개발,테크로스환경서비스,환경시설관리(주)",0,2020-04-01,2024-03-31,,0,0
전라북도,익산시,익산,전라북도 익산시 금강동 1091-10 ,100000,0,0,100000,90620.5,0,0,90620.5,88800.9,0,0,88800.9,123.5,1.1,64.2,7.4,136.7,1.7,24.709,8.759,2.368,0.05,85072,0,99.1,11090.9,"표준활성슬러지법,MLE",,80.7,0,73.6,61.7,1995-07-13,1995-07-13,75414,염소 ,금강,목천포천,새만금,500톤 이상(Ⅰ지역),만경강,Ⅲ,14.1,2791,10470065,393.4,0.148,민간(대행),"(주)전북엔비텍,환경시설관리(주)",11320,2008-06-25,2028-06-24,익산,20,0
전라북도,익산시,익산북부,전라북도 익산시 황등면 신기리 118-16 ,30000,0,0,30000,20097.7,0,0,20097.7,19326.8,0,0,19326.8,114.3,1,75.4,5.6,116.9,2.5,33.105,6.123,2.922,0.065,79716,1,99.1,2276.5,KIDEA,,0,0,0,0,2008-06-24,2008-06-25,48442,자외선 ,금강,탑천,새만금,500톤 이상(Ⅰ지역),만경강,Ⅲ,6.3,832.3,3407271,52,0.221,민간(대행),"(주)전북엔비텍,환경관리주식회사",3396,2008-06-25,2028-06-24,익산북부,9,0
전라북도,익산시,함열,전라북도 익산시 용안면 덕용리 1062-4 ,6000,0,0,6000,5383.2,0,0,5383.2,4790.8,0,0,4790.8,108.6,1,72.3,5.8,123.9,2.7,29.477,6.128,2.844,0.077,65598,2,99.1,579.4,Fluidyne-SBR,,0,0,0,0,2004-06-02,2004-09-13,30376,자외선 ,금강,산북천,금강하류,500톤 이상(Ⅱ지역),금강하구언,Ⅲ,0,169,738118,0,0.193,민간(대행),"(주)전북엔비텍,환경관리주식회사",679,2008-06-25,2028-06-24,익산북부,2,0
전라북도,익산시,금마,전라북도 익산시 금마면 동고도리 1151-1 ,1100,0,0,1100,1033,0,0,1033,947.1,0,0,947.1,129.2,1,88.2,5.5,138,2.2,41.089,5.805,3.583,0.061,83792,1,99.2,132.4,KIDEA,,0,0,0,0,2008-06-24,2008-06-25,8390,자외선 ,금강,익산천,새만금,500톤 이상(Ⅰ지역),만경강,Ⅲ,0,96.5,421289,0,0.558,민간(대행),"(주)전북엔비텍,환경관리주식회사",125,2008-06-25,2028-06-24,익산북부,2,0
전라북도,익산시,여산,전라북도 익산시 여산면 두여리 1446-8 ,600,0,0,600,394.5,0,0,394.5,381.4,0,0,381.4,137.9,3.3,88,11.6,94.8,4.8,29.072,12.359,3.578,0.129,108149,657,97.6,53.1,ACS,,0,0,0,0,2010-05-12,2010-05-12,9791,자외선 ,금강,여산천,금강하류,500톤 이상(Ⅱ지역),금강하구언,Ⅲ,0,45.2,197213,0,0.649,민간(대행),환경시설관리주식회사/(유)대신환경개발,2629,2020-01-01,2022-08-31,소규모21개소 통합관리,22,0
전라북도,익산시,오산,전라북도 익산시 오산면 오산리 169-2,490,0,0,490,289.2,0,0,289.2,289.2,0,0,289.2,135.9,5.4,82.5,18.6,100.4,6.2,30.54,13.694,3.662,1.428,455396,1379,96,37.7,FNR,,0,0,0,0,2011-12-29,2011-12-29,7384,염소 자외선 오존 기타,금강,만경강,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,53.5,233535,0,1.014,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,삼기간촌,전라북도 익산시 삼기면 간촌리 1013-12 ,160,0,0,160,117.4,0,0,117.4,117.4,0,0,117.4,113.4,5.5,68.5,20.6,83.4,6.1,30.319,13.733,3.48,1.34,469962,1380,95.1,12.7,오폐수펄라이트담체,,0,0,0,0,2007-11-01,2007-11-01,330.4,염소 자외선 오존 기타,금강,기양천,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,15.9,69398,0,0.742,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,동산유천,전라북도 익산시 전라북도 익산시 동산동 815-1 인근 ,120,0,0,120,86.1,0,0,86.1,86.1,0,0,86.1,116.5,6,74,22.4,83,6.3,29.185,13.435,3.466,1.342,474698,1451,94.8,9.5,바이오리엑타,,0,0,0,0,2004-12-01,2004-12-01,945,염소 자외선 오존 기타,금강,목천포천,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,5.5,24120,0,0.351,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,망성화정,전라북도 익산시 망성면 내촌리 1271-6 (570-881),120,0,0,120,122.1,0,0,122.1,122.1,0,0,122.1,111.6,5.5,70.7,18.5,94.7,6.3,29.434,13.501,3.546,1.41,466302,1449,95.1,13,BRC,,0,0,0,0,2017-10-23,2017-10-01,5464,염소 자외선 오존 기타,금강,만경강,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,10.7,46779,0,0.481,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,오산문화,전라북도 익산시 오산면 신지리 679-14 ,100,0,0,100,101,0,0,101,101,0,0,101,111.4,6.1,71.8,21.4,81,6,29.621,14.02,3.62,1.357,487811,1330,94.5,10.6,A2O,,0,0,0,0,1997-12-01,1998-07-02,545,염소 자외선 오존 기타,금강,만경강,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,13.4,58371,0,0.726,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,왕궁상발,전라북도 익산시 왕궁면 발산리 335-12  ,70,0,0,70,14.5,0,0,14.5,14.5,0,0,14.5,114,5,77.6,19.8,99.6,6.1,28.701,13.875,3.645,1.315,471547,1261,95.6,1.6,BioMat,,0,0,0,0,1997-04-01,1997-04-01,200,염소 자외선 오존 기타,금강,익산천,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,2.8,12361,0,1.07,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,웅포맹산,전라북도 익산시 웅포면 맹산리 1031-13 ,70,0,0,70,44.4,0,0,44.4,44.4,0,0,44.4,104.3,5.3,70.2,18.3,95.1,6.2,27.207,13.589,3.378,1.354,475887,1375,94.9,4.4,SM담체,,0,0,0,0,2008-02-01,2008-02-01,1077,염소 자외선 오존 기타,금강,금강,금강하류,500톤 미만 50톤 이상,금강하구언,Ⅲ,0,2.7,11925,0,0.337,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,함라신함,전라북도 익산시 함라면 신목리 1364-28 ,60,0,0,60,30.8,0,0,30.8,30.8,0,0,30.8,104.1,5.5,66.1,19.8,80.3,6.4,29.136,13.895,3.607,1.345,409755,1421,94.7,3,SBR,,0,0,0,0,1998-12-01,1998-12-01,260,염소 자외선 오존 기타,금강,탑천,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,2.8,12051,0,0.491,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,함라함열,전라북도 익산시 함라면 함열리 40-1 ,57,0,0,57,48.1,0,0,48.1,0,0,0,0,18.5,3.1,27.3,6.7,21.6,3.8,9.357,3.974,0.716,0.232,46,50,83.2,0.7,KDHST,,0,0,0,0,2005-03-01,2005-03-01,401,염소 자외선 오존 기타,금강,함열천,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,0.3,1376,0,0,자체,,0,,,,0,0
전라북도,익산시,함라신촌,전라북도 익산시 함라면 신등리 254-4 ,53,0,0,53,36.9,0,0,36.9,36.9,0,0,36.9,105.5,5.4,67.1,19,77.1,6.2,29.134,13.481,3.636,1.388,488679,1410,94.9,3.7,BioMat,,0,0,0,0,2007-12-01,2007-12-01,189.4,염소 자외선 오존 기타,금강,탑천,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,3.6,15661,0,0.536,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,삼기대제,전라북도 익산시 삼기면 용연리 1341-1 ,52,0,0,52,75.3,0,0,75.3,75.3,0,0,75.3,106.1,5.4,67.8,20.1,68,6,29.696,13.539,3.522,1.366,431698,1402,94.9,7.6,토양피복형접촉산화,,0,0,0,0,2009-08-01,2009-08-01,609,염소 자외선 오존 기타,금강,탑천,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,0.2,874,0,0.015,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,웅포강변,전라북도 익산시 웅포면 웅포리 1091 ,52,0,0,52,75.3,0,0,75.3,201.8,0,0,201.8,104.9,5.4,67.5,19.1,83.3,6.2,27.232,13.643,3.407,1.317,447358,1450,94.9,7.5,AOSB,,0,0,0,0,2007-12-01,2007-12-01,294.8,염소 자외선 오존 기타,금강,금강,금강하류,500톤 미만 50톤 이상,금강하구언,Ⅲ,0,2.6,11273,0,0.07,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,춘포초삼,전라북도 익산시 춘포면 천동리 82-19 ,50,0,0,50,15.2,0,0,15.2,15.2,0,0,15.2,90.8,5.2,60.1,15.8,77.1,6,27.014,13.488,3.335,1.304,519642,1322,94.3,1.3,KDHST,,0,0,0,0,1999-12-01,1999-12-01,184,염소 자외선 오존 기타,금강,익산천,새만금,500톤 미만 50톤 이상,만경강,Ⅲ,0,2.6,11189,0,0.947,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,춘포입석,전라북도 익산시 춘포면 쌍정리 328-5 ,49,0,0,49,111.7,0,0,111.7,111.7,0,0,111.7,125,6,77.5,18.8,83.8,6.5,29.295,19.497,4.07,1.958,279042,1388,95.2,13.3,분뇨 및 고농도 유기오폐수의 고도처리공법,,0,0,0,0,2004-12-01,2004-12-01,224,염소 자외선 오존 기타,금강,익산천,새만금,50톤 미만,만경강,Ⅲ,0,4.4,19402,0,0.218,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,춘포화평,전라북도 익산시 춘포면 인수리 429-7 ,49,0,0,49,19.2,0,0,19.2,19.2,0,0,19.2,120.8,5.5,67.6,20,83.3,6.7,32.212,20.034,3.919,2.104,237917,1501,95.4,2.2,바이오리엑타,,0,0,0,0,2005-12-01,2005-12-01,223,염소 자외선 오존 기타,금강,익산천,새만금,50톤 미만,만경강,Ⅲ,0,3,12958,0,0.847,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,춘포심암,전라북도 익산시 춘포면 신동리 804-6 ,42,0,0,42,33.3,0,0,33.3,91.8,0,0,91.8,258.7,5.9,153.4,23.5,270.6,7.5,43.133,22.941,5.771,2.415,460083,1532,97.7,8.4,자연친화형 무동력 하수처리,,0,0,0,0,2005-06-01,2005-06-01,372,염소 자외선 오존 기타,금강,익산천,새만금,50톤 미만,만경강,Ⅲ,0,0,80,0,0.001,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,왕궁연정,전라북도 익산시 왕궁면 동봉리 715-10 ,39,0,0,39,25,0,0,25,25,0,0,25,110.9,5.4,62.1,18,89.6,6.9,31.457,21.634,4.151,2.243,293417,1402,95.1,2.6,KDHST,,0,0,0,0,2001-01-01,2001-01-01,240,염소 자외선 오존 기타,금강,익산천,새만금,50톤 미만,만경강,Ⅲ,0,1.9,8354,0,0.42,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,춘포창평,전라북도 익산시 춘포면 창평리 852-14 ,35,0,0,35,27.2,0,0,27.2,27.2,0,0,27.2,136.1,5.9,83.2,19.7,77.8,6.6,34.08,21.336,4.35,2.349,282167,1540,95.7,3.5,고효율 합병정화조,,0,0,0,0,2002-12-01,2002-12-01,170,염소 자외선 오존 기타,금강,익산천,새만금,50톤 미만,만경강,Ⅲ,0,2.1,8971,0,0.414,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,용동신왕,전라북도 익산시 용동면 대조리 1195-5번지 ,30,0,0,30,35.6,0,0,35.6,35.6,0,0,35.6,106.2,5.8,69.3,19.1,89.1,6.7,31.996,20.092,4.244,2.404,276042,1558,94.5,3.6,BioMat,,0,0,0,0,1995-12-01,1995-12-01,184,염소 자외선 오존 기타,금강,산북천,새만금,50톤 미만,만경강,Ⅲ,0,2,8725,0,0.308,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,춘포덕실,전라북도 익산시 춘포면 덕실리37-24 ,30,0,0,30,15.9,0,0,15.9,15.9,0,0,15.9,143.6,5,84.8,18,106.6,6.6,31.009,20.377,4.321,2.384,269125,1565,96.5,2.2,KSBNR,,0,0,0,0,2007-02-01,2007-02-01,150.3,염소 자외선 오존 기타,금강,목천포천,새만금,50톤 미만,만경강,Ⅲ,0,6.8,29785,0,2.354,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,춘포삼포,전라북도 익산시 춘포면 삼포리 856-1 ,20,0,0,20,17.2,0,0,17.2,34.5,0,0,34.5,133.6,4.9,89.9,18,98.4,6.2,33.043,17.36,4.047,2.053,292433,1211,96.3,2.2,A2EBC,,0,0,0,0,2007-07-01,2007-07-01,173.8,염소 자외선 오존 기타,금강,목천포천,새만금,50톤 미만,만경강,Ⅲ,0,2.1,9024,0,0.329,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
전라북도,익산시,춘포시전,전라북도 익산시 춘포면 덕실리 13-4 ,20,0,0,20,31.5,0,0,31.5,31.5,0,0,31.5,98.7,5.4,61.3,19.1,85.5,7,42.193,23.375,5.179,2.327,240333,1252,94.5,2.9,HBR-II,,0,0,0,0,2006-11-01,2006-11-01,215.5,염소 자외선 오존 기타,금강,목천포천,새만금,50톤 미만,만경강,Ⅲ,0,3.9,17154,0,0.691,민간(대행),환경시설관리주식회사/(유)대신환경개발,0,2020-01-01,2022-08-31,,0,0
