시설용량,생물학적,고도,유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,생물학적 방류량,고도 방류량,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리부하량,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,사업비(백만원),목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,위탁비용,직원총수(명),안전사고건수,시도_0,시도_1,시도_2,시도_3,시도_4,운영주체_0,운영주체_1,지역구분_0,지역구분_1,지역구분_2,수계_0,수계_1,수계_2,준공일_day,가동개시일_day,방류수소독방법_염소,방류수소독방법_자외선,방류수소독방법_오존,방류수소독방법_기타,처리효율
40,0,40,32.2,0.0,32.2,31.3,0.0,31.3,116.0,7.9,73.6,3.1,58.033,11.996,7.843,1.285,29517,26,2.8,0.0,0.0,0.0,0.0,220.0,0,1,1,0.0,1.0,4191.0,0.0,0.168,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,7452,5260,1,1,1,1,96.7
140,0,140,119.9,0.0,119.9,119.9,0.0,119.9,112.8,9.9,237.5,6.0,46.15,13.924,4.5680000000000005,1.024,80275,27,25.8,0.0,0.0,0.0,0.0,159.7,0,1,1,0.0,9.7,42339.0,0.0,0.4429999999999999,0.0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,3532,3532,1,1,1,1,98.3
50,0,50,55.1,0.0,55.1,55.1,0.0,55.1,101.0,14.2,146.0,5.2,41.381,13.189,5.211,1.422,90827,247,13.9,0.0,0.0,0.0,0.0,2783.0,0,1,1,0.0,10.4,45580.0,0.0,1.038,19.4,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,3384,3216,1,1,1,1,97.5
25,25,0,23.6,23.6,0.0,23.6,23.6,0.0,82.2,10.9,103.1,4.0,39.324,20.597,4.156000000000001,2.055,26077,30,3.2,0.0,0.0,0.0,0.0,240.0,1,0,1,0.0,2.8,12366.0,0.0,0.659,21.0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,7726,7726,1,1,1,1,97.3
45,0,45,44.9,0.0,44.9,44.9,0.0,44.9,48.9,7.1,46.3,2.0,30.367,17.451,4.134,2.309,40100,117,5.2,0.0,0.0,0.0,0.0,272.0,0,1,1,0.0,4.2,18149.0,0.0,0.513,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,4413,4388,1,1,1,1,97.7
36,36,0,32.6,32.6,0.0,31.9,31.9,0.0,39.7,14.0,84.1,5.2,39.466,13.984000000000002,3.673,1.396,35032,339,2.4,0.0,0.0,0.0,0.0,196.0,0,1,1,0.0,5.3,23350.0,0.0,0.918,0.0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,8347,8347,1,1,1,1,92.4
50,0,50,33.8,0.0,33.8,33.8,0.0,33.8,51.1,8.4,75.5,4.9,30.313,12.961,3.563,1.056,45991,65,2.4,0.0,0.0,0.0,0.0,1956.0,1,0,0,0.0,5.4,23607.0,0.0,0.877,8.4,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,3662,3683,1,1,1,1,94.2
3000,0,3000,3070.8,0.0,3070.8,2910.6,0.0,2910.6,44.5,5.2,107.9,2.4,24.838,2.465,2.617,0.089,35877,66,150.7,16.0,20.2,0.0,0.0,17916.0,1,0,1,0.0,384.6,1679694.0,0.0,0.7240000000000001,3500.0,29,0,0,1,1,0,1,1,0,0,0,1,1,0,0,6176,6758,0,1,0,0,92.6
30,30,0,30.0,30.0,0.0,30.0,30.0,0.0,74.8,13.9,120.0,6.0,40.012,21.648000000000003,4.17,1.39,130000,860,3.1,0.0,0.0,0.0,0.0,200.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,8219,8219,1,1,1,1,93.9
470,0,470,411.6,0.0,411.6,411.6,0.0,411.6,45.0,5.1,126.3,0.4,28.774,9.025,4.059,1.029,8121,39,88.6,0.0,0.0,0.0,0.0,6600.0,1,0,0,0.0,41.0,179102.0,0.0,0.546,205.0,3,0,0,0,0,1,1,1,0,1,0,0,0,1,0,2984,2982,1,1,1,1,99.0
400,0,400,326.0,0.0,326.0,326.0,0.0,326.0,88.4,11.1,146.9,4.9,36.075,9.169,3.789,0.821,145415,12,33.0,0.0,0.0,0.0,0.0,6742.0,1,0,1,0.0,43.4,189686.0,0.0,0.73,120.4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1225,1309,1,1,1,1,95.5
500,0,500,407.3,0.0,407.3,391.1,0.0,391.1,40.1,5.2,84.7,1.2,31.328000000000003,7.485,2.948,0.1119999999999999,32606,5,20.1,0.0,0.0,0.0,0.0,11202.0,0,0,1,0.0,28.2,122964.0,0.0,0.395,0.0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,3666,3666,0,1,0,0,94.6
23,0,23,19.9,0.0,19.9,19.9,0.0,19.9,72.3,13.3,146.3,4.8,30.47,17.39,3.818,2.314,75663,439,1.7,0.0,0.0,0.0,0.0,189.0,1,0,1,0.0,4.9,21599.0,0.0,1.364,20.0,4,0,0,1,0,0,1,1,1,1,0,1,0,0,1,8682,8682,1,1,1,1,94.3
50,0,50,22.6,0.0,22.6,22.6,0.0,22.6,52.5,6.1,63.1,1.6,30.832,10.013,3.0010000000000003,0.87,19304,18,1.7,0.0,0.0,0.0,0.0,640.0,1,0,0,0.0,6.5,28199.0,0.0,1.567,0.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,4688,4688,1,1,1,1,97.8
3000,0,3000,2804.1,0.0,2804.1,2521.8,0.0,2521.8,89.0,5.2,123.2,1.5,29.992,4.255,2.968,0.0409999999999999,103559,75,372.5,0.0,0.0,0.0,0.0,15973.0,0,1,1,0.0,138.7,605563.0,0.0,0.301,0.0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,7841,7792,0,1,0,0,98.7
100,0,100,70.8,0.0,70.8,70.8,0.0,70.8,72.9,5.8,89.3,3.4,34.971,8.568999999999999,3.342,0.59,89396,94,7.4,0.0,0.0,0.0,0.0,770.0,0,1,0,0.0,12.7,55562.0,0.0,0.985,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,5792,5792,1,1,1,1,97.8
45,0,45,23.3,0.0,23.3,23.3,0.0,23.3,62.4,9.3,69.2,3.7,36.917,11.37,4.057,0.772,105083,84,1.3,0.0,0.0,0.0,0.0,500.0,0,1,1,0.0,1.8,7654.0,0.0,0.413,0.0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,5206,5206,1,1,1,1,93.7
10,0,10,4.0,0.0,4.0,4.0,0.0,4.0,105.8,14.4,142.3,5.0,30.822,15.214,3.242,1.19,20667,933,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,6.7,29202.0,0.0,9.102,5.8,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,6605,6605,1,1,1,1,96.8
50,0,50,63.3,0.0,63.3,63.3,0.0,63.3,69.1,10.3,113.6,2.2,29.865,12.136,2.97,1.3030000000000002,190519,193,7.9,0.0,0.0,0.0,0.0,1738.0,1,0,1,0.0,10.2,44524.0,0.0,0.883,0.0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,4424,4404,1,1,1,1,96.8
20,0,20,11.9,0.0,11.9,11.9,0.0,11.9,75.4,9.7,85.0,4.6,40.03,12.843,3.969,1.3219999999999998,66917,195,1.1,0.0,0.0,0.0,0.0,274.0,1,0,1,0.0,4.0,17421.0,0.0,1.842,6.0,15,0,0,1,0,1,1,1,0,1,0,1,0,0,1,5691,5691,1,1,1,1,95.4
45,0,45,14.8,0.0,14.8,14.8,0.0,14.8,97.8,7.0,219.2,5.3,40.939,12.267,6.41,1.814,241667,214,2.1,0.0,0.0,0.0,0.0,1515.0,1,0,1,0.0,1.8,7672.0,0.0,0.7040000000000001,0.0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,4962,4962,1,1,1,1,97.7
20,0,20,38.9,0.0,38.9,38.9,0.0,38.9,126.0,17.7,106.4,6.8,30.264,22.625,2.48,1.973,45833,452,3.7,0.0,0.0,0.0,0.0,610.0,1,0,1,0.0,7.5,32874.0,0.0,1.061,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,9496,9175,1,0,1,1,92.6
25000,0,25000,12271.0,0.0,12271.0,11688.9,0.0,11688.9,71.7,8.1,68.6,2.6,30.568,8.842,3.037,0.2019999999999999,187055,101,1564.4,10.2,0.0,0.0,0.0,40000.0,1,0,1,0.0,669.3,2922634.0,0.0,0.314,0.0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,6119,6178,0,1,0,1,96.0
120,0,120,124.5,0.0,124.5,124.5,0.0,124.5,87.2,9.4,179.3,7.8,30.523000000000003,12.83,4.872,1.085,191538,949,16.6,0.0,0.0,0.0,0.0,2626.0,1,0,0,0.0,12.2,53399.0,0.0,0.539,0.0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,4401,4401,1,1,1,1,97.3
20,0,20,13.0,0.0,13.0,13.0,0.0,13.0,97.0,2.3,265.9,1.2,47.84,3.2260000000000004,5.755,0.193,223917,0,1.9,0.0,0.0,0.0,0.0,90.7,1,0,0,0.0,0.4,1775.0,0.0,0.171,0.0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,5672,5672,1,1,1,1,99.7
48,0,48,35.5,0.0,35.5,35.5,0.0,35.5,46.6,9.2,65.2,5.2,25.827,11.04,3.797,0.7909999999999999,41917,58,2.9,0.0,0.0,0.0,0.0,488.0,0,1,1,0.0,3.9,17223.0,0.0,0.609,0.0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,6057,6057,1,1,1,1,95.1
110,0,110,89.3,0.0,89.3,89.3,0.0,89.3,62.4,8.7,115.3,4.2,39.488,10.214,4.083,0.914,55756,46,5.7,0.0,0.0,0.0,0.0,5346.0,0,0,1,0.0,12.3,53810.0,0.0,0.7559999999999999,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,4474,4690,1,1,1,1,94.5
46,0,46,16.2,16.2,0.0,16.2,16.2,0.0,90.2,13.7,113.7,3.7,30.026,14.267,2.972,1.02,17833,851,2.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.5,6375.0,0.0,0.495,26.7,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,7701,7701,1,1,1,1,97.3
15,0,15,6.4,0.0,6.4,6.4,0.0,6.4,68.8,7.6,83.9,2.6,46.293,11.072,4.907,1.3730000000000002,45583,16,0.7,0.0,0.0,0.0,0.0,292.0,1,0,1,0.0,5.4,23443.0,0.0,4.571000000000001,4.0,15,0,0,1,0,1,1,1,0,1,0,1,0,0,1,6240,6240,1,1,1,1,96.9
232000,0,232000,192955.1,0.0,192955.1,192481.5,0.0,192481.5,105.9,14.8,167.1,3.9,39.348,11.959,4.155,0.2189999999999999,110003,114,30998.9,200.3,0.0,0.0,0.0,267378.0,0,0,1,0.1,5578.4,24334709.0,5.8,0.159,15306.0,33,0,0,1,1,1,1,1,0,0,1,0,0,1,0,8322,8188,0,1,0,0,95.4
9300,0,9300,8691.3,0.0,8691.3,7801.1,0.0,7801.1,118.7,4.6,249.4,1.8,49.95,7.383999999999999,4.801,0.0409999999999999,170279,61,2149.8,0.0,0.0,0.0,0.0,26083.0,1,0,1,0.0,543.1,2371740.0,0.0,0.382,786.1,17,0,0,1,0,0,1,1,0,1,1,0,0,0,1,8066,8066,0,1,0,0,99.3
245,0,245,38.8,0.0,38.8,38.8,0.0,38.8,40.8,8.0,49.5,4.1,19.093,8.951,2.704,0.926,177217,243,3.7,0.0,0.0,0.0,0.0,1567.0,0,1,0,0.0,5.9,25692.0,0.0,0.831,16.0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,4217,4217,1,1,1,1,94.4
40000,0,40000,44346.8,0.0,44346.8,42427.7,0.0,42427.7,107.4,13.8,202.7,4.1,46.447,11.478,6.178,0.2339999999999999,87210,166,8100.5,15.5,0.0,62.6,5.3,63054.0,0,1,1,2.0,1288.6,5513972.0,25.9,0.163,2721.0,21,0,0,1,1,0,0,1,0,0,1,0,1,0,0,7673,7673,0,1,0,0,98.1
100,0,100,96.2,0.0,96.2,96.2,0.0,96.2,95.5,9.8,126.4,3.6,39.825,8.501,4.489,0.364,232830,10,16.9,0.0,0.0,0.0,0.0,2038.0,0,1,1,0.0,10.6,46256.0,0.0,0.604,7.4,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,2648,2648,1,1,1,1,98.4
69,0,69,33.4,0.0,33.4,33.4,0.0,33.4,50.7,6.5,74.6,5.6,26.604,12.336,2.655,1.161,13685,562,2.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1.8,7722.0,0.0,0.29,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,7701,7701,1,1,1,1,94.6
70,0,70,25.4,0.0,25.4,25.4,0.0,25.4,78.7,6.6,126.7,1.2,28.657,5.984,3.355,1.089,83327,23,3.0,0.0,0.0,0.0,0.0,1278.0,1,0,1,0.0,8.3,36152.0,0.0,1.79,0.0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,3272,3272,1,1,1,1,98.2
30,0,30,25.2,0.0,25.2,25.2,0.0,25.2,119.9,8.8,170.6,3.3,32.84,12.079,3.849,1.415,117750,41,4.8,0.0,0.0,0.0,0.0,275.0,0,0,1,0.0,4.9,21476.0,0.0,1.068,59.4,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,6970,6970,1,1,1,1,98.4
50,0,50,58.5,0.0,58.5,58.5,0.0,58.5,65.3,8.9,99.3,6.6,29.358,12.225,3.065,1.269,20084,687,5.5,0.0,0.0,0.0,0.0,400.0,1,0,0,0.0,3.1,13388.0,0.0,0.287,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,6666,6666,1,1,1,1,93.0
43000,0,43000,30253.2,0.0,30253.2,30488.4,0.0,30488.4,62.6,7.1,106.4,5.1,38.115,13.771,3.771,0.5660000000000001,213634,373,4859.3,29.7,0.0,212.6,277.4,94285.0,0,1,1,20.1,1407.7,4912497.0,282.7,0.2019999999999999,1586.0,23,0,1,0,0,0,0,1,1,0,1,0,0,1,0,7611,7610,0,1,0,0,98.3
100,0,100,56.8,0.0,56.8,56.8,0.0,56.8,115.6,8.3,188.4,1.5,47.06399999999999,6.586,5.49,0.644,110377,25,10.3,0.0,0.0,0.0,0.0,2748.0,1,0,1,0.0,13.2,57608.0,0.0,1.274,0.0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,3272,3272,1,1,1,1,98.5
160,0,160,117.4,0.0,117.4,117.4,0.0,117.4,68.5,20.6,83.4,6.1,30.319000000000003,13.733,3.48,1.34,469962,1380,12.7,0.0,0.0,0.0,0.0,330.4,1,0,0,0.0,15.9,69398.0,0.0,0.742,0.0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,4809,4809,1,1,1,1,95.1
100,0,100,163.1,0.0,163.1,157.7,0.0,157.7,63.4,6.6,89.4,2.7,18.862,3.966,1.914,0.5329999999999999,11259,34,15.0,0.0,0.0,0.0,0.0,1953.0,1,0,1,0.0,8.0,34775.0,0.0,0.278,0.0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,4040,4040,1,1,1,1,96.9
90,0,90,165.9,0.0,165.9,165.9,0.0,165.9,32.8,3.4,32.3,0.4,21.727,9.165,2.571,0.957,100502,48,9.6,0.0,0.0,0.0,0.0,1001.0,0,1,0,0.0,0.0,2.0,0.0,0.0,14.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4901,4901,1,1,1,1,97.3
600,0,600,462.4,0.0,462.4,449.4,0.0,449.4,91.8,6.3,126.8,2.3,39.645,8.263,3.813,0.159,84683,91,57.8,0.0,0.0,0.0,0.0,15417.0,0,1,0,13.7,44.6,168304.0,6.1,0.47,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3319,3185,0,1,0,0,98.3
55,0,55,37.4,0.0,37.4,37.4,0.0,37.4,47.1,5.3,71.0,0.4,28.378,10.616,2.909,0.965,84423,3,3.7,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,11.1,48256.0,0.0,1.619,26.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,2583,2564,0,0,0,1,98.4
35,0,35,29.7,29.7,0.0,29.7,29.7,0.0,65.1,10.3,51.0,5.2,24.234,11.09,2.607,1.281,39622,43,2.9,0.0,0.0,0.0,0.0,608.0,0,1,1,0.0,6.0,26302.0,0.0,1.111,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5896,5896,1,1,1,1,96.2
160,0,160,100.5,0.0,100.5,98.2,0.0,98.2,108.9,5.1,300.9,2.2,37.617,8.857999999999999,5.352,0.346,209691,11,24.1,0.0,0.0,0.0,0.0,4118.0,1,0,0,0.0,9.0,39264.0,0.0,0.502,23.0,2,0,0,0,1,0,1,1,0,1,0,0,0,1,1,2421,2389,1,1,1,1,99.6
50,0,50,44.8,0.0,44.8,44.8,0.0,44.8,77.6,9.7,162.9,3.6,37.589,10.303,3.653,1.112,153654,8,7.5,0.0,0.0,0.0,0.0,3022.0,1,0,1,0.0,5.4,23402.0,0.0,0.655,11.5,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,374,367,1,1,1,1,98.5
70,70,0,75.2,0.0,75.2,75.2,0.0,75.2,89.8,7.9,121.5,3.9,44.262,10.329,4.446000000000001,1.113,109123,89,10.8,0.0,0.0,0.0,0.0,485.0,1,0,1,0.0,11.9,52051.0,0.0,0.868,29.2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,6209,5920,0,1,1,1,98.0
30,0,30,23.6,23.6,0.0,23.2,23.2,0.0,74.6,10.6,101.0,4.6,44.665,11.265999999999998,4.249,0.99,80833,58,3.6,0.0,0.0,0.0,0.0,500.0,0,0,1,19.4,4.1,14560.0,0.8,1.517,18.6,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,4779,4779,1,1,1,1,98.3
22500,0,22500,17742.2,0.0,17742.2,17239.9,0.0,17239.9,80.0,8.1,103.5,1.4,40.044,10.85,3.834,0.071,110967,3,1902.1,46.3,93.2,35.6,0.0,28991.0,0,1,1,12.5,978.6,3739815.0,122.2,0.272,1879.0,10,0,0,1,1,1,0,1,0,0,1,1,0,1,1,9742,9741,0,1,0,0,98.9
50,50,0,30.9,30.9,0.0,30.9,30.9,0.0,66.4,9.2,75.5,3.3,39.014,11.725,4.871,0.845,92857,69,1.8,0.0,0.0,0.0,0.0,376.0,0,1,1,0.0,1.5,6359.0,0.0,0.259,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,7699,7699,1,1,1,1,94.1
40,0,40,9.8,0.0,9.8,9.8,0.0,9.8,36.7,3.3,64.3,1.4,22.981,6.191,2.634,0.477,125833,15,0.7,0.0,0.0,0.0,0.0,1671.0,0,1,0,0.0,6.0,26330.0,0.0,3.374,14.2,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,6817,6817,1,1,1,1,98.5
20,0,20,17.0,0.0,17.0,17.0,0.0,17.0,117.4,8.7,160.2,3.2,36.653,12.349,3.607,0.981,116583,52,3.4,0.0,0.0,0.0,0.0,289.0,1,0,0,0.0,5.0,21815.0,0.0,1.611,59.4,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,6880,6880,1,1,1,1,98.8
50,0,50,31.4,31.4,0.0,31.4,31.4,0.0,87.6,10.1,126.8,4.0,34.763000000000005,13.751,3.827,1.241,174014,235,6.2,0.0,0.0,0.0,0.0,1614.0,1,0,0,0.0,7.8,34032.0,0.0,1.36,0.0,9,0,0,1,0,0,0,1,0,1,0,0,1,0,0,3744,3744,1,1,1,1,98.3
50,0,50,23.8,0.0,23.8,23.8,0.0,23.8,89.9,8.5,161.3,1.9,33.782,13.579,3.3710000000000004,1.388,252038,40,3.7,0.0,0.0,0.0,0.0,400.0,0,1,1,0.0,5.3,23114.0,0.0,1.222,0.0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,4413,4391,1,1,1,1,98.4
4000,0,4000,2832.4,0.0,2832.4,2834.7,0.0,2834.7,139.4,8.5,221.8,3.3,56.227,9.0,5.459,0.0409999999999999,134464,27,759.6,0.0,0.0,0.0,0.0,21053.0,1,0,0,10.7,248.7,969608.0,26.7,0.429,1040.0,6,0,0,1,0,1,1,1,0,0,1,1,1,0,0,2962,2962,0,1,0,0,99.4
30,30,0,47.8,47.8,0.0,47.8,47.8,0.0,73.4,11.6,129.2,7.1,42.843,15.77,4.481,1.74,47750,402,4.9,0.0,0.0,0.0,0.0,919.8,1,0,1,0.0,9.3,40545.0,0.0,1.065,14.0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,4017,4017,1,1,1,1,93.6
30,0,30,20.3,0.0,20.3,20.3,0.0,20.3,79.9,6.3,115.8,3.7,40.302,9.765,3.709,1.111,104333,84,2.3,0.0,0.0,0.0,0.0,122.0,1,0,1,0.0,3.8,16459.0,0.0,1.016,12.5,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,7854,7845,1,1,1,1,97.6
35,0,35,34.2,0.0,34.2,34.2,0.0,34.2,200.3,1.9,624.2,2.1,64.4,7.383999999999999,7.452999999999999,0.249,10783,37,8.6,0.0,0.0,0.0,0.0,1400.0,1,0,0,0.0,2.2,9716.0,0.0,0.356,10.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,4628,4628,0,1,0,0,99.3
90,0,90,63.5,0.0,63.5,63.5,0.0,63.5,95.2,7.5,127.4,2.8,45.45,11.27,4.516,0.979,30019,30,7.3,0.0,0.0,0.0,0.0,6267.0,1,0,1,0.0,10.0,43757.0,0.0,0.8640000000000001,21.0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1151,832,1,1,1,1,98.4
210,0,210,70.7,0.0,70.7,70.7,0.0,70.7,53.3,4.7,121.1,1.9,21.687,9.828,2.679,0.91,34468,26,3.9,0.0,0.0,0.0,0.0,929.0,1,0,1,0.0,4.6,19968.0,0.0,0.355,50.0,6,0,0,1,0,0,1,1,1,1,0,0,0,0,1,10776,10776,1,1,1,1,97.5
50,0,50,37.7,0.0,37.7,37.7,0.0,37.7,60.3,7.8,77.6,4.9,26.635,6.694,2.398,0.384,40075,56,2.6,0.0,0.0,0.0,0.0,557.0,0,1,0,0.0,3.6,15755.0,0.0,0.525,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4901,4916,1,1,1,1,94.4
35,0,35,21.2,0.0,21.2,21.2,0.0,21.2,81.5,22.2,100.4,6.2,26.109,16.401,4.659,1.5630000000000002,99149,343,1.8,0.0,0.0,0.0,0.0,1713.0,0,1,1,0.0,5.4,23492.0,0.0,1.39,0.0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1075,1075,1,1,1,1,93.4
5500,0,5500,4664.0,0.0,4664.0,4088.3,0.0,4088.3,90.0,7.3,131.6,3.0,37.874,8.93,4.333,0.1009999999999999,62066,2,577.2,0.0,0.0,0.0,0.0,31578.0,0,1,1,9.4,263.3,1040977.0,24.9,0.32,1200.0,12,0,0,1,1,0,1,1,0,0,0,1,1,0,1,5329,4936,0,1,0,0,99.0
28,0,28,24.4,0.0,24.4,22.8,0.0,22.8,76.6,9.7,78.0,3.7,27.365,13.972,2.821,1.436,23455,339,1.6,0.0,0.0,0.0,0.0,545.0,0,1,1,0.0,2.5,10880.0,0.0,1.015,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5957,5957,1,1,1,1,92.8
40,0,40,26.0,0.0,26.0,26.0,0.0,26.0,48.0,6.5,60.9,1.7,35.672,15.564,3.282,1.494,72317,53,1.8,0.0,0.0,0.0,0.0,136.0,1,0,1,0.0,3.8,16452.0,0.0,0.795,29.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,7823,7823,1,1,1,1,97.6
40,0,40,26.9,0.0,26.9,26.9,0.0,26.9,64.6,6.7,127.9,2.1,48.886,13.685,4.447,1.796,37417,11,1.4,0.0,0.0,0.0,0.0,367.0,0,1,1,0.0,14.5,63200.0,0.0,2.9530000000000003,0.0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,4627,4627,1,1,1,1,93.4
70,0,70,81.8,0.0,81.8,81.8,0.0,81.8,127.3,10.8,192.9,5.1,57.891000000000005,12.841,5.765,0.635,103245,691,18.4,0.0,0.0,0.0,0.0,1000.0,0,1,1,0.0,10.6,46301.0,0.0,0.711,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,5098,5098,1,1,1,1,98.2
4700,0,4700,3463.9,0.0,3463.9,3387.4,0.0,3387.4,106.5,8.0,177.6,1.8,48.643,7.46,4.805,0.206,256689,102,679.7,0.0,0.0,0.0,0.0,32272.0,1,0,1,0.0,295.6,1290864.0,0.0,0.478,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,2710,2600,1,1,1,1,99.2
1200,0,1200,367.0,0.0,367.0,362.0,0.0,362.0,71.8,4.3,148.9,2.4,45.815,9.012,4.662,0.128,96609,18,54.0,0.0,0.0,0.0,0.0,12195.0,1,0,1,0.0,83.2,363409.0,0.0,1.6769999999999998,234.6,3,0,0,1,0,1,0,1,0,0,1,1,0,0,1,274,274,1,1,1,1,99.1
40,0,40,30.1,0.0,30.1,30.1,0.0,30.1,79.5,11.0,132.0,6.3,44.367,12.896,4.175,1.404,80833,74,4.0,0.0,0.0,0.0,0.0,200.0,0,1,1,0.0,0.8,3567.0,0.0,0.149,0.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,8517,8517,1,1,1,1,96.3
20,0,20,16.0,0.0,16.0,15.5,0.0,15.5,53.1,5.2,57.3,4.0,42.13,11.961,4.612,1.11,31750,159,0.9,0.0,0.0,0.0,0.0,760.0,0,1,1,0.0,2.2,9793.0,0.0,0.792,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,8122,8121,1,1,1,1,94.7
90,0,90,72.5,0.0,72.5,72.5,0.0,72.5,103.2,13.2,103.1,5.1,36.048,15.228,3.615,1.366,50868,56,8.9,0.0,0.0,0.0,0.0,684.0,1,0,0,0.0,9.9,43070.0,0.0,0.746,0.0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,4017,4017,1,1,1,1,95.0
150,0,150,172.4,0.0,172.4,172.4,0.0,172.4,103.3,10.9,123.5,5.4,42.935,9.327,5.347,1.028,43558,29,24.1,0.0,0.0,0.0,0.0,2782.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3251,3060,1,1,1,1,96.2
50,0,50,40.7,0.0,40.7,40.7,0.0,40.7,74.3,12.1,98.7,9.0,31.183000000000003,12.081,4.063,1.821,164444,879,4.5,0.0,0.0,0.0,0.0,265.0,0,1,0,0.0,0.7,3170.0,0.0,0.102,42.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4102,4102,1,1,1,1,91.7
46,0,46,19.7,0.0,19.7,19.7,0.0,19.7,64.8,15.5,78.0,6.2,39.531,18.47,3.753,1.741,80833,632,1.7,0.0,0.0,0.0,0.0,736.0,1,0,1,0.0,1.7,7398.0,0.0,0.472,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,7184,7184,1,1,1,1,92.7
