,시설용량,생물학적,고도,유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,생물학적 방류량,고도 방류량,유입 BOD,방류 BOD,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리부하량,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,사업비(백만원),목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,위탁비용,직원총수(명),안전사고건수,시도_0,시도_1,시도_2,시도_3,시도_4,운영주체_0,운영주체_1,지역구분_0,지역구분_1,지역구분_2,수계_0,수계_1,수계_2,준공일_day,가동개시일_day,방류수소독방법_염소,방류수소독방법_자외선,방류수소독방법_오존,방류수소독방법_기타,처리효율
1407,50,0,50,43.5,0.0,43.5,43.5,0.0,43.5,230.9,4.1,127.4,11.0,186.5,5.0,58.309,12.213,5.815,0.7090000000000001,93708,642,9.9,0.0,0.0,0.0,0.0,3633.0,0,1,1,0.0,10.1,43940.0,0.0,1.267,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3337,3337,1,1,1,1,98.2
1408,46,46,0,46.0,46.0,0.0,46.0,46.0,0.0,233.4,4.4,129.4,12.3,177.6,6.1,46.475,12.787,5.593999999999999,0.534,89375,779,10.5,0.0,0.0,0.0,0.0,260.0,0,1,1,0.0,1.8,7882.0,0.0,0.215,0.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,8239,8239,1,1,1,1,98.1
1409,35,0,35,35.3,0.0,35.3,35.3,0.0,35.3,221.8,4.3,120.8,11.7,161.5,4.8,52.639,13.174,5.519,0.457,104083,758,7.7,0.0,0.0,0.0,0.0,904.0,0,1,1,0.0,6.0,26017.0,0.0,0.925,0.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,3774,3774,1,1,1,1,98.1
1410,24,24,0,24.0,24.0,0.0,24.0,24.0,0.0,231.1,4.1,122.6,12.2,148.9,5.2,50.574,14.479,5.648,0.5529999999999999,95542,715,5.4,0.0,0.0,0.0,0.0,200.0,0,1,1,0.0,0.2,731.0,0.0,0.038,0.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,8606,8606,1,1,1,1,98.2
1411,12,12,0,12.0,12.0,0.0,12.0,12.0,0.0,236.8,4.1,127.4,11.7,153.7,6.5,50.172,13.961,5.419,0.501,108083,737,2.8,0.0,0.0,0.0,0.0,200.0,0,1,1,0.0,0.2,779.0,0.0,0.081,0.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,8402,8402,1,1,1,1,98.3
1412,12,12,0,12.0,12.0,0.0,12.0,12.0,0.0,221.6,4.2,123.9,11.7,142.4,5.7,48.027,13.969,5.731,0.586,111375,776,2.6,0.0,0.0,0.0,0.0,200.0,0,1,1,0.0,0.2,812.0,0.0,0.085,0.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,8402,8402,1,0,1,1,98.1
1413,40000,0,40000,44346.8,0.0,44346.8,42427.7,0.0,42427.7,186.2,3.6,107.4,13.8,202.7,4.1,46.447,11.478,6.178,0.2339999999999999,87210,166,8100.5,15.5,0.0,62.6,5.3,63054.0,0,1,1,2.0,1288.6,5513972.0,25.9,0.163,2721.0,21,0,0,1,1,0,0,1,0,0,1,0,1,0,0,7673,7673,0,1,0,0,98.1
1414,3000,0,3000,2951.7,0.0,2951.7,2631.1,0.0,2631.1,157.3,2.5,96.0,9.5,155.3,2.4,44.668,9.194,5.134,0.527,76801,18,456.9,0.0,0.0,0.0,0.0,15710.0,0,1,1,0.0,185.1,808478.0,0.0,0.386,362.9,4,0,0,1,1,0,0,1,0,0,1,0,1,0,0,4506,4566,0,1,0,0,98.4
1415,2000,0,2000,1564.7,0.0,1564.7,1547.0,0.0,1547.0,215.0,2.5,147.2,7.6,285.2,3.3,55.317,4.262,7.335,0.639,95052,101,332.4,0.0,0.0,0.0,0.0,10288.0,0,1,1,0.0,124.7,544324.0,0.0,0.442,263.4,3,0,0,1,1,0,0,1,0,0,1,0,1,0,0,3517,3607,0,1,0,0,98.8
1416,800,0,800,472.0,0.0,472.0,418.6,0.0,418.6,195.9,3.5,131.4,12.5,189.4,5.7,43.547,7.548999999999999,5.228,0.585,104503,30,90.8,0.0,0.0,0.0,0.0,6308.0,0,1,1,0.0,69.8,304650.0,0.0,0.914,148.0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,5265,5235,0,1,0,0,98.2
1417,800,0,800,613.4,0.0,613.4,554.4,0.0,554.4,151.1,2.5,95.4,10.1,138.2,4.3,39.047,8.193999999999999,4.46,0.601,92967,22,91.1,0.0,0.0,0.0,0.0,12616.0,0,1,1,0.0,73.5,320842.0,0.0,0.726,164.2,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,5265,5235,0,1,0,0,98.3
1418,750,0,750,544.9,0.0,544.9,482.3,0.0,482.3,187.1,1.6,130.8,7.4,237.2,1.7,45.889,5.542000000000001,6.235,0.878,93522,64,101.0,0.0,0.0,0.0,0.0,6736.0,0,1,1,0.0,59.7,260867.0,0.0,0.679,116.0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,3685,3685,0,1,0,0,99.1
1419,430,0,430,119.0,0.0,119.0,115.0,0.0,115.0,193.4,4.2,128.9,12.5,161.0,5.6,39.452,6.5,5.337999999999999,0.294,95151,55,22.5,0.0,0.0,0.0,0.0,7624.0,0,1,1,0.0,37.0,161427.0,0.0,1.7619999999999998,44.3,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,4054,4054,1,1,1,1,97.8
1420,260,0,260,253.6,0.0,253.6,253.6,0.0,253.6,195.0,3.7,120.4,12.0,181.9,5.6,44.958,5.062,5.925,0.682,88906,54,48.5,0.0,0.0,0.0,0.0,10300.0,0,1,1,0.0,24.2,105694.0,0.0,0.523,48.4,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1332,1332,1,1,1,1,98.1
1421,230,0,230,148.8,0.0,148.8,148.8,0.0,148.8,166.7,3.4,105.3,11.2,168.2,4.2,46.942,6.587000000000001,5.324,0.6920000000000001,93377,87,24.3,0.0,0.0,0.0,0.0,5178.0,0,1,1,0.0,19.5,85242.0,0.0,0.7190000000000001,52.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2643,2643,1,1,1,1,98.0
1422,180,0,180,88.2,0.0,88.2,88.2,0.0,88.2,229.2,5.0,161.6,13.4,215.4,5.6,47.054,6.659,6.848,0.51,94302,60,19.8,0.0,0.0,0.0,0.0,3640.0,0,1,1,0.0,14.6,63782.0,0.0,0.908,40.2,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2643,2643,1,1,1,1,97.8
1423,90,0,90,62.3,0.0,62.3,62.3,0.0,62.3,189.2,3.7,107.9,8.8,183.1,4.6,41.459,4.716,5.439,0.524,87692,37,11.6,0.0,0.0,0.0,0.0,5291.0,0,1,1,0.0,11.6,50696.0,0.0,2.032,28.6,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,184,184,1,1,1,1,98.0
1424,60,0,60,35.9,0.0,35.9,35.9,0.0,35.9,224.9,4.3,151.6,13.1,185.5,4.6,52.05,12.101,6.485,0.55,86585,59,7.9,0.0,0.0,0.0,0.0,617.0,0,1,1,0.0,6.1,26476.0,0.0,0.926,20.8,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,4054,4054,1,1,1,1,98.1
1425,50,0,50,29.4,0.0,29.4,29.4,0.0,29.4,208.2,7.1,140.5,14.8,185.0,6.4,43.777,11.541,6.3260000000000005,0.562,96019,57,5.9,0.0,0.0,0.0,0.0,2691.0,0,1,1,0.0,9.0,39213.0,0.0,1.675,32.3,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1159,1129,1,1,1,1,96.6
1426,45,0,45,14.7,0.0,14.7,14.7,0.0,14.7,55.8,6.3,39.6,11.3,50.9,6.4,42.808,30.481,4.099,2.6210000000000004,61566,65,0.7,0.0,0.0,0.0,0.0,243.5,0,1,1,0.0,1.0,4381.0,0.0,0.374,19.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5844,5844,1,1,1,1,88.7
1427,45,0,45,35.4,0.0,35.4,35.4,0.0,35.4,87.8,20.9,64.8,25.0,76.1,19.3,35.797,26.284,3.835,3.393,78057,70,2.4,0.0,0.0,0.0,0.0,492.0,0,1,1,0.0,3.4,14659.0,0.0,0.521,24.6,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,4054,4054,1,1,1,1,76.2
1428,40,0,40,48.7,0.0,48.7,48.7,0.0,48.7,52.0,6.5,40.1,14.2,44.3,6.5,29.285,24.112,3.1460000000000004,2.704,63604,60,2.2,0.0,0.0,0.0,0.0,236.8,0,1,1,0.0,1.2,5188.0,0.0,0.134,30.5,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5844,5844,1,1,1,1,87.5
1429,24000,0,24000,28324.9,0.0,28324.9,22171.2,0.0,22171.2,221.2,1.0,127.5,8.6,214.0,1.6,54.687,10.073,6.763,0.048,256374,9,6234.1,0.0,0.0,126.8,0.0,83857.0,0,1,1,5.4,1072.6,4430829.0,57.9,0.251,0.0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,6380,6342,1,0,0,0,99.5
1430,8400,0,8400,8240.1,0.0,8240.1,7510.7,0.0,7510.7,267.7,1.2,153.3,6.5,247.3,1.0,62.235,5.9110000000000005,6.614,0.047,240902,9,2197.1,0.0,0.0,0.0,0.0,40889.0,0,1,1,0.0,446.0,1947387.0,0.0,0.325,1670.0,21,0,0,1,1,0,0,1,0,0,1,1,1,0,0,3945,3945,0,1,0,0,99.6
1431,1800,0,1800,701.4,0.0,701.4,513.7,0.0,513.7,186.6,1.1,123.5,6.3,217.3,1.3,45.245,10.807,6.113,0.062,221366,18,130.1,0.0,0.0,0.0,0.0,34850.0,0,0,1,0.0,149.7,653630.0,0.0,1.597,0.0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,762,1187,1,1,1,1,99.4
1432,600,0,600,486.3,0.0,486.3,454.7,0.0,454.7,228.7,1.2,128.0,6.6,241.0,1.0,59.986,6.6770000000000005,6.63,0.049,241448,9,110.7,0.0,0.0,0.0,0.0,14583.0,0,1,1,0.0,82.3,359439.0,0.0,0.992,0.0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,3166,3039,0,1,0,0,99.5
1433,390,0,390,265.3,0.0,265.3,265.3,0.0,265.3,200.3,5.7,129.1,11.2,200.2,4.0,50.748000000000005,13.472,5.7860000000000005,0.877,218846,222,51.7,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,32.7,142592.0,0.0,0.675,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3080,3080,1,1,1,1,97.2
1434,290,0,290,199.6,0.0,199.6,199.6,0.0,199.6,191.3,6.5,130.0,11.6,199.0,6.3,50.463,13.067,5.8,1.4169999999999998,217692,216,36.9,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,28.1,122528.0,0.0,0.7709999999999999,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,822,822,1,1,1,1,96.6
1435,260,0,260,150.1,0.0,150.1,150.1,0.0,150.1,195.2,6.7,135.3,12.0,198.4,6.0,49.886,13.925,5.928999999999999,1.47,220833,216,28.3,0.0,0.0,0.0,0.0,7564.0,0,1,1,0.0,20.5,89497.0,0.0,0.748,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,341,341,1,1,1,1,96.6
1436,240,0,240,160.7,0.0,160.7,160.7,0.0,160.7,192.1,6.8,126.6,11.1,196.2,6.4,48.726000000000006,13.293,5.979,1.4069999999999998,220385,215,29.8,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,33.3,145397.0,0.0,1.135,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,883,883,1,1,1,1,96.5
1437,170,0,170,146.9,0.0,146.9,146.9,0.0,146.9,194.8,6.3,129.8,11.2,199.8,6.5,48.836000000000006,13.217,5.806,1.344,214423,221,27.7,0.0,0.0,0.0,0.0,4000.0,0,1,1,0.0,18.4,80193.0,0.0,0.685,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,7762,7762,1,1,1,1,96.8
1438,80,0,80,128.5,0.0,128.5,128.5,0.0,128.5,205.1,6.6,125.2,10.9,196.9,6.2,49.997,12.965,5.727,1.385,213846,214,25.5,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,8.8,38271.0,0.0,0.374,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2152,2152,1,1,1,1,96.8
1439,80,0,80,89.6,0.0,89.6,89.6,0.0,89.6,189.9,5.9,125.2,9.8,199.1,6.6,49.599,13.335,6.347,1.352,210192,213,16.5,0.0,0.0,0.0,0.0,2319.0,0,1,1,0.0,15.3,66617.0,0.0,0.934,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,4323,4323,1,1,1,1,96.9
1440,75,0,75,102.6,0.0,102.6,102.6,0.0,102.6,210.3,6.3,129.2,11.1,204.9,6.0,50.111,13.134,6.103,1.338,213462,214,20.9,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,6.4,27930.0,0.0,0.342,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2151,2151,1,1,1,1,97.0
1441,75,0,75,61.8,0.0,61.8,61.8,0.0,61.8,193.0,6.8,133.7,11.2,199.7,6.3,50.39,13.269,5.968999999999999,1.3769999999999998,213846,222,11.5,0.0,0.0,0.0,0.0,1759.0,0,1,1,0.0,13.2,57429.0,0.0,1.167,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,4323,4323,1,1,1,1,96.5
1442,70,0,70,43.6,0.0,43.6,43.6,0.0,43.6,193.7,6.2,130.0,11.1,199.4,6.0,49.587,13.364,5.807,1.314,221154,219,8.2,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,6.6,28731.0,0.0,0.8270000000000001,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,5235,5235,1,1,1,1,96.8
1443,70,0,70,52.9,0.0,52.9,52.9,0.0,52.9,207.9,6.3,129.1,11.5,212.5,6.7,50.31399999999999,13.267,5.968999999999999,1.496,217885,220,10.7,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,10.8,46965.0,0.0,1.115,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3471,3471,1,1,1,1,97.0
1444,60,0,60,87.7,0.0,87.7,87.7,0.0,87.7,207.3,6.3,128.3,10.6,199.4,5.7,49.881,13.145,5.715,1.3230000000000002,210385,219,17.6,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,6.9,30145.0,0.0,0.431,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1611,1611,1,1,1,1,97.0
1445,60,60,0,53.1,53.1,0.0,53.1,53.1,0.0,202.8,6.3,128.8,11.2,196.9,6.4,49.09,13.142,5.779,1.23,210962,210,10.4,0.0,0.0,0.0,0.0,3260.0,0,1,1,0.0,4.5,19434.0,0.0,0.46,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,6819,6819,1,1,1,1,96.9
1446,60,0,60,46.5,0.0,46.5,46.5,0.0,46.5,199.8,6.8,131.9,10.7,198.7,6.5,50.179,13.18,6.035,1.503,212885,223,9.0,0.0,0.0,0.0,0.0,1400.0,0,1,1,0.0,8.6,37694.0,0.0,1.018,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,4779,4779,1,1,1,1,96.6
1447,50,0,50,43.5,0.0,43.5,43.5,0.0,43.5,195.2,6.5,127.2,10.7,193.7,6.4,47.853,13.043,5.801,1.233,215962,212,8.2,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,4.9,21208.0,0.0,0.611,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,5144,5144,1,1,1,1,96.7
1448,50,0,50,42.1,0.0,42.1,42.1,0.0,42.1,193.7,6.3,125.4,10.9,202.7,6.7,48.52,13.299,5.852,1.24,219615,217,7.9,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,7.1,30869.0,0.0,0.92,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,5174,5174,1,1,1,1,96.7
1449,30,0,30,20.3,0.0,20.3,20.3,0.0,20.3,188.6,6.6,125.7,12.1,195.5,6.7,51.023,14.3,5.757000000000001,2.091,220833,213,3.7,0.0,0.0,0.0,0.0,240.0,0,1,1,0.0,8.2,35628.0,0.0,2.208,0.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5419,5419,1,1,1,1,96.5
1450,23,0,23,19.4,19.4,0.0,19.4,19.4,0.0,181.9,6.4,128.0,11.4,176.9,6.6,50.776,13.947,5.513999999999999,1.975,218333,202,3.4,0.0,0.0,0.0,0.0,200.0,0,1,1,0.0,2.2,9393.0,0.0,0.607,0.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5874,5874,1,1,1,1,96.5
1451,23,0,23,21.5,21.5,0.0,21.5,21.5,0.0,191.4,7.1,115.6,11.5,182.8,6.9,49.885,13.735,5.806,2.086,213333,219,4.0,0.0,0.0,0.0,0.0,200.0,0,1,1,0.0,3.6,15766.0,0.0,0.92,0.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5904,5904,1,1,1,1,96.3
1452,27000,0,27000,18136.7,0.0,18136.7,17033.1,0.0,17033.1,231.5,0.7,113.4,7.1,248.1,2.0,55.397,10.941,6.317,0.027,144423,21,4186.1,3.3,0.0,36.2,0.0,34164.0,0,1,1,2.0,2014.9,8620656.0,40.8,0.635,3900.0,30,0,0,1,1,0,0,1,0,0,1,1,1,0,0,9392,9392,0,1,0,0,99.7
1453,30000,0,30000,26227.7,0.0,26227.7,23409.3,0.0,23409.3,244.0,0.9,145.6,7.4,294.6,1.0,59.987,6.854,7.593,0.396,242434,2,6374.0,91.2,0.0,0.0,0.0,75590.0,1,0,0,0.0,1362.5,5949666.0,0.0,0.319,3939.7,25,0,0,1,1,0,0,1,0,0,1,0,1,0,0,6820,6820,0,1,0,0,99.6
1454,22800,0,22800,13014.1,0.0,13014.1,11724.2,0.0,11724.2,89.4,0.6,55.1,6.9,97.4,1.9,18.929,4.285,1.773,0.348,142628,2,1155.3,0.0,0.0,0.0,0.0,78656.0,1,0,0,3.6,418.4,1760460.0,15.3,0.188,1278.9,13,0,0,1,1,0,0,1,0,0,1,0,1,0,0,6832,6832,0,1,0,0,99.3
1455,5000,0,5000,3114.4,0.0,3114.4,2973.2,0.0,2973.2,197.3,1.6,122.7,8.2,246.6,1.5,63.598,3.929,6.607,0.206,246500,42,609.6,0.0,0.0,0.0,0.0,63482.0,1,0,0,0.0,298.9,1305049.0,0.0,0.551,1240.8,10,0,0,1,1,0,0,1,0,0,1,0,1,0,0,5673,5673,0,1,0,0,99.2
1456,4500,0,4500,3847.8,0.0,3847.8,3591.5,0.0,3591.5,235.2,2.4,141.6,6.3,279.6,0.6,66.718,5.99,7.135,0.152,257749,30,896.0,0.0,0.0,0.0,0.0,97794.0,1,0,0,0.0,379.6,1657755.0,0.0,0.579,1039.5,10,0,0,1,1,0,0,1,0,0,1,0,1,0,0,4126,4137,0,1,0,0,99.0
1457,3500,0,3500,2976.9,0.0,2976.9,2750.3,0.0,2750.3,223.8,2.4,138.5,6.8,267.4,0.6,68.737,6.606,7.246,0.579,251929,31,658.9,0.0,0.0,0.0,0.0,32177.0,1,0,0,0.0,382.9,1672127.0,0.0,0.763,1002.3,10,0,0,1,1,0,0,1,0,0,1,0,1,0,0,4126,4137,0,1,0,0,98.9
1458,1000,0,1000,546.8,0.0,546.8,531.2,0.0,531.2,183.3,2.1,117.4,5.8,176.4,0.8,38.547,5.291,4.5680000000000005,0.4539999999999999,182372,30,99.1,0.0,0.0,0.0,0.0,9630.0,1,0,0,0.0,104.6,456599.0,0.0,1.079,262.1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,4126,4137,0,1,0,0,98.9
1459,700,0,700,381.5,0.0,381.5,312.6,0.0,312.6,221.6,1.2,116.6,8.5,208.6,1.3,48.584,6.35,5.283,0.12,287598,30,84.1,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,77.3,337673.0,0.0,1.356,224.1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,888,852,1,1,1,1,99.5
1460,700,0,700,437.0,0.0,437.0,430.2,0.0,430.2,216.4,1.1,128.3,7.7,225.0,1.3,54.352,3.653,5.975,0.208,256585,0,94.1,0.0,0.0,0.0,0.0,11042.0,1,0,0,0.0,52.3,228505.0,0.0,0.667,155.5,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1748,1696,0,1,0,0,99.5
1461,600,0,600,69.5,0.0,69.5,70.5,0.0,70.5,82.8,1.3,53.8,7.1,131.5,5.1,34.525,11.768,4.42,1.295,240789,0,5.7,0.0,0.0,0.0,0.0,1400.0,0,1,1,0.0,23.8,103793.0,0.0,9.272,36.0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,3720,2814,0,1,0,0,98.4
1462,440,0,440,72.0,0.0,72.0,72.0,0.0,72.0,313.2,6.0,131.0,16.6,224.8,7.3,72.256,10.705,7.301,1.148,288500,0,22.1,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,20.2,88114.0,0.0,1.5490000000000002,45.5,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2921,2921,1,1,1,1,98.1
1463,340,0,340,69.3,0.0,69.3,69.3,0.0,69.3,155.8,3.7,77.3,8.4,137.7,4.5,40.758,11.205,4.402,0.939,255057,0,10.5,0.0,0.0,0.0,0.0,2075.0,1,0,0,0.0,7.5,32775.0,0.0,0.594,39.1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,4382,4382,1,1,1,1,97.6
1464,220,0,220,178.2,0.0,178.2,178.2,0.0,178.2,282.9,5.4,149.2,14.0,265.8,7.2,44.276,9.643,6.886,0.412,275231,0,49.5,0.0,0.0,0.0,0.0,13402.0,1,0,0,0.0,25.6,111934.0,0.0,0.7879999999999999,43.7,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1745,1477,0,1,0,0,98.1
1465,120,0,120,54.2,0.0,54.2,54.2,0.0,54.2,211.6,2.2,107.9,9.2,201.6,5.0,47.17,13.033,6.551,0.802,274685,0,11.4,0.0,0.0,0.0,0.0,415.0,1,0,0,0.0,11.2,49119.0,0.0,1.147,35.9,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,5570,5570,1,1,1,1,99.0
1466,100,0,100,90.1,0.0,90.1,87.2,0.0,87.2,225.8,5.5,127.4,15.2,288.2,7.0,47.973,9.126,5.562,0.772,281154,0,19.9,0.0,0.0,0.0,0.0,5487.0,0,0,1,0.0,18.4,80166.0,0.0,1.154,101.3,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,761,716,1,1,1,1,97.6
1467,34,0,34,18.9,0.0,18.9,18.9,0.0,18.9,124.2,7.4,70.4,12.1,166.2,7.3,28.083,16.609,4.296,2.541,188833,0,2.2,0.0,0.0,0.0,0.0,70.0,1,0,0,0.0,2.1,9065.0,0.0,0.603,11.5,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,2191,2191,1,1,1,1,94.0
1468,30,0,30,8.9,0.0,8.9,8.9,0.0,8.9,109.3,6.1,74.1,16.1,110.3,7.4,46.245,19.897,6.625,2.736,243500,0,0.9,0.0,0.0,0.0,0.0,178.8,1,0,0,0.0,0.1,357.0,0.0,0.051,13.7,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,2191,2191,1,1,1,1,94.4
1469,22,0,22,5.5,0.0,5.5,5.5,0.0,5.5,29.3,7.0,16.1,11.6,40.8,6.3,37.698,26.537,5.5120000000000005,2.375,181917,0,0.1,0.0,0.0,0.0,0.0,222.0,1,0,0,0.0,0.4,1664.0,0.0,0.379,10.9,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,2921,2921,1,1,1,1,76.1
1470,20,0,20,5.1,0.0,5.1,5.1,0.0,5.1,191.6,9.0,104.3,29.4,160.0,7.5,59.64,34.18,6.96,2.952,225000,30,0.9,0.0,0.0,0.0,0.0,263.0,1,0,0,0.0,0.1,379.0,0.0,1.479,9.7,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,2921,2921,1,1,1,1,95.3
1471,14000,0,14000,9853.0,0.0,9853.0,9922.9,0.0,9922.9,163.8,1.7,90.0,5.9,174.7,2.2,38.127,9.576,3.886,0.039,79637,12,1597.8,39.6,49.6,6.2,0.0,39703.0,1,0,1,0.0,210.7,920107.0,0.0,0.1159999999999999,3322.0,21,0,0,1,1,0,0,1,0,0,1,1,1,0,0,7550,7549,0,1,0,0,99.0
1472,2400,0,2400,1469.8,0.0,1469.8,1399.2,0.0,1399.2,163.0,1.6,76.0,6.6,165.0,1.8,35.93,6.773,3.4730000000000003,0.03,77087,10,237.2,0.0,0.0,0.0,0.0,18194.0,1,0,1,0.0,180.6,788455.0,0.0,0.7070000000000001,570.0,8,0,0,1,1,0,0,1,0,0,1,1,1,0,0,3292,3231,0,1,0,0,99.0
1473,300,0,300,216.3,0.0,216.3,210.9,0.0,210.9,129.9,3.1,76.9,7.3,135.1,3.6,35.772,10.550999999999998,3.657,0.961,77811,38,27.4,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,17.6,76883.0,0.0,0.4579999999999999,71.0,6,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3150,3150,1,1,1,1,97.6
1474,270,0,270,189.3,0.0,189.3,189.3,0.0,189.3,136.4,3.4,70.8,7.7,150.5,4.3,36.001,12.137,3.799,1.159,94208,55,25.2,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,27.9,121903.0,0.0,0.8079999999999999,64.0,6,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3150,3150,1,1,1,1,97.5
1475,240,0,240,168.0,0.0,168.0,168.0,0.0,168.0,137.9,3.8,78.0,7.5,148.9,4.5,36.563,12.474,3.839,1.121,95942,50,22.5,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,24.1,105355.0,0.0,0.789,57.0,6,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3150,3150,1,1,1,1,97.2
1476,170,0,170,162.6,0.0,162.6,162.6,0.0,162.6,141.0,3.3,79.2,8.0,145.9,4.5,37.881,11.821,3.851,1.035,83885,47,22.4,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,21.4,93438.0,0.0,0.721,40.0,6,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3150,3150,1,1,1,1,97.7
1477,130,0,130,86.9,0.0,86.9,86.9,0.0,86.9,155.2,3.8,86.6,9.5,149.2,5.3,38.286,14.01,3.986,1.206,92321,76,13.2,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,7.1,31175.0,0.0,0.45,31.0,6,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3150,3150,1,1,1,1,97.6
1478,120,0,120,74.2,0.0,74.2,74.2,0.0,74.2,152.5,4.1,90.5,10.1,163.7,6.0,36.849,12.905,3.894,1.14,89827,60,11.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,7.4,32357.0,0.0,0.547,28.0,6,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3150,3150,1,1,1,1,97.3
1479,100,0,100,84.0,0.0,84.0,84.0,0.0,84.0,145.1,3.9,86.1,9.5,148.2,5.7,39.1,13.23,4.236000000000001,1.208,103115,65,11.9,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,6.7,29215.0,0.0,0.437,24.0,6,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3150,3150,1,1,1,1,97.3
